Latitude (degree),Longitude(degree),Region,Ocean,Marine Setting,Microplastics measurement,Unit,Year,Month,current_speed,temperature,salinity,Sampling Method,Mesh size (mm)
37.18,-66.13,Not Specified,Atlantic Ocean,Ocean water,0.153348,pieces/m3,1991,10,0.24001041,21.569,36.565,Neuston net,0.335
37.18,-66.13,Not Specified,Atlantic Ocean,Ocean water,0.356372,pieces/m3,1991,10,0.24001041,21.569,36.565,Neuston net,0.335
36.87,-65.08,Not Specified,Atlantic Ocean,Ocean water,0.047516,pieces/m3,1991,10,0.7399135,21.538,36.65,Neuston net,0.335
36.87,-65.08,Not Specified,Atlantic Ocean,Ocean water,0.051836,pieces/m3,1991,10,0.7399135,21.538,36.65,Neuston net,0.335
36.23,-64.02,Not Specified,Atlantic Ocean,Ocean water,0.092872,pieces/m3,1991,10,0.13595955,20.24,36.759,Neuston net,0.335
36.23,-64.02,Not Specified,Atlantic Ocean,Ocean water,0.047516,pieces/m3,1991,10,0.13595955,20.24,36.759,Neuston net,0.335
35.95,-63.82,Not Specified,Atlantic Ocean,Ocean water,0.075592,pieces/m3,1991,10,0.056586217,20.138,36.756,Neuston net,0.335
35.95,-63.82,Not Specified,Atlantic Ocean,Ocean water,0.0216,pieces/m3,1991,10,0.056586217,20.138,36.756,Neuston net,0.335
35.88,-58.98,Not Specified,Atlantic Ocean,Ocean water,0.071276,pieces/m3,1991,10,0.5026659,20.66,36.615,Neuston net,0.335
35.88,-58.98,Not Specified,Atlantic Ocean,Ocean water,0.073436,pieces/m3,1991,10,0.5026659,20.66,36.615,Neuston net,0.335
35.17,-58.58,Not Specified,Atlantic Ocean,Ocean water,0.146868,pieces/m3,1991,10,0.36967012,20.914,36.613,Neuston net,0.335
35.17,-58.58,Not Specified,Atlantic Ocean,Ocean water,0.0108,pieces/m3,1991,10,0.36967012,20.914,36.613,Neuston net,0.335
35.88,-58.03,Not Specified,Atlantic Ocean,Ocean water,0.036716,pieces/m3,1991,10,0.07300685,20.616,36.645,Neuston net,0.335
35.88,-58.03,Not Specified,Atlantic Ocean,Ocean water,0.02376,pieces/m3,1991,10,0.07300685,20.616,36.645,Neuston net,0.335
31.27,-57.37,Not Specified,Atlantic Ocean,Ocean water,0.028076,pieces/m3,1991,10,0.07000714,22.059,36.816,Neuston net,0.335
31.27,-57.37,Not Specified,Atlantic Ocean,Ocean water,0.084232,pieces/m3,1991,10,0.07000714,22.059,36.816,Neuston net,0.335
29.97,-57.38,Not Specified,Atlantic Ocean,Ocean water,0.060476,pieces/m3,1991,10,0.090801984,21.749,36.749,Neuston net,0.335
29.97,-57.38,Not Specified,Atlantic Ocean,Ocean water,0.066956,pieces/m3,1991,10,0.090801984,21.749,36.749,Neuston net,0.335
29.42,-57.48,Not Specified,Atlantic Ocean,Ocean water,0.079912,pieces/m3,1991,10,0.03471311,22.117,36.971,Neuston net,0.335
29.42,-57.48,Not Specified,Atlantic Ocean,Ocean water,0.041036,pieces/m3,1991,10,0.03471311,22.117,36.971,Neuston net,0.335
28.78,-57.3,Not Specified,Atlantic Ocean,Ocean water,0.058316,pieces/m3,1991,10,0.043266613,23.192,36.926,Neuston net,0.335
28.78,-57.3,Not Specified,Atlantic Ocean,Ocean water,0.120952,pieces/m3,1991,10,0.043266613,23.192,36.926,Neuston net,0.335
26.1,-57.6,Not Specified,Atlantic Ocean,Ocean water,0.00864,pieces/m3,1991,10,0.23760892,24.608,37.121,Neuston net,0.335
26.1,-57.6,Not Specified,Atlantic Ocean,Ocean water,0.032396,pieces/m3,1991,10,0.23760892,24.608,37.121,Neuston net,0.335
24.8,-57.9,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,10,0.123069085,24.697,37.102,Neuston net,0.335
24.8,-57.9,Not Specified,Atlantic Ocean,Ocean water,0.01944,pieces/m3,1991,10,0.123069085,24.697,37.102,Neuston net,0.335
24.07,-58.13,Not Specified,Atlantic Ocean,Ocean water,0.0108,pieces/m3,1991,10,0.1237457,24.766,37.054,Neuston net,0.335
24.07,-58.13,Not Specified,Atlantic Ocean,Ocean water,0.0108,pieces/m3,1991,10,0.1237457,24.766,37.054,Neuston net,0.335
22.98,-58.13,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,10,0.1918463,25.853,36.656,Neuston net,0.335
22.98,-58.13,Not Specified,Atlantic Ocean,Ocean water,0.00864,pieces/m3,1991,10,0.1918463,25.853,36.656,Neuston net,0.335
22.05,-58.63,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,10,0.1562466,26.303,36.302,Neuston net,0.335
22.05,-58.63,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,10,0.1562466,26.303,36.302,Neuston net,0.335
21.52,-58.9,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,10,0.09767292,26.686,36.32,Neuston net,0.335
21.52,-58.9,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,10,0.09767292,26.686,36.32,Neuston net,0.335
21.37,-58.67,Not Specified,Atlantic Ocean,Ocean water,0.045356,pieces/m3,1991,10,0.11844408,26.344,36.206,Neuston net,0.335
21.37,-58.67,Not Specified,Atlantic Ocean,Ocean water,0.01944,pieces/m3,1991,10,0.11844408,26.344,36.206,Neuston net,0.335
20.68,-58.57,Not Specified,Atlantic Ocean,Ocean water,0.01728,pieces/m3,1991,10,0.041868843,27.011,35.915,Neuston net,0.335
20.68,-58.57,Not Specified,Atlantic Ocean,Ocean water,0.00432,pieces/m3,1991,10,0.041868843,27.011,35.915,Neuston net,0.335
19.27,-58.58,Not Specified,Atlantic Ocean,Ocean water,0.00216,pieces/m3,1991,10,0.117047004,28.118,36.09,Neuston net,0.335
19.27,-58.58,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,10,0.117047004,28.118,36.09,Neuston net,0.335
17.43,-59.02,Not Specified,Atlantic Ocean,Ocean water,0.00864,pieces/m3,1991,10,0.12884487,27.466,36.117,Neuston net,0.335
17.43,-59.02,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,10,0.12884487,27.466,36.117,Neuston net,0.335
15.95,-60.05,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,10,0.050537117,27.439,36.199,Neuston net,0.335
15.95,-60.05,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,10,0.050537117,27.439,36.199,Neuston net,0.335
14.18,-60.75,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,10,0.16029038,28.151,35.501,Neuston net,0.335
14.18,-60.75,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,10,0.16029038,28.151,35.501,Neuston net,0.335
13.97,-61.22,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,10,0.09682974,28.688,35.471,Neuston net,0.335
13.7,-61.2,Caribbean Sea,Atlantic Ocean,Ocean water,0.00216,pieces/m3,1991,11,0.26681268,28.548,35.457,Neuston net,0.335
13.7,-61.2,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,11,0.26681268,28.548,35.457,Neuston net,0.335
13.12,-61.55,Caribbean Sea,Atlantic Ocean,Ocean water,0.00216,pieces/m3,1991,11,0.14353396,29.217,35.532,Neuston net,0.335
13.12,-61.55,Caribbean Sea,Atlantic Ocean,Ocean water,0.0108,pieces/m3,1991,11,0.14353396,29.217,35.532,Neuston net,0.335
12.0,-61.5,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,11,0.3480977,28.618,35.592,Neuston net,0.335
12.0,-61.5,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,11,0.3480977,28.618,35.592,Neuston net,0.335
12.25,-61.77,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,11,0.07424958,28.868,35.585,Neuston net,0.335
12.25,-61.77,Caribbean Sea,Atlantic Ocean,Ocean water,0.00216,pieces/m3,1991,11,0.07424958,28.868,35.585,Neuston net,0.335
13.05,-61.3,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,11,0.09166242,28.884,35.534,Neuston net,0.335
13.05,-61.3,Caribbean Sea,Atlantic Ocean,Ocean water,0.00432,pieces/m3,1991,11,0.09166242,28.884,35.534,Neuston net,0.335
13.3,-61.32,Caribbean Sea,Atlantic Ocean,Ocean water,0.00432,pieces/m3,1991,11,0.0044721365,28.989,35.438,Neuston net,0.335
13.3,-61.32,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,11,0.0044721365,28.989,35.438,Neuston net,0.335
16.92,-62.7,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,11,0.11783463,28.894,35.505,Neuston net,0.335
16.92,-62.7,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,11,0.11783463,28.894,35.505,Neuston net,0.335
18.17,-64.72,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,11,0.05223983,28.07,35.512,Neuston net,0.335
18.17,-64.72,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,11,0.05223983,28.07,35.512,Neuston net,0.335
18.23,-64.58,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,11,0.059481088,28.166,35.518,Neuston net,0.335
18.23,-64.58,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,11,0.059481088,28.166,35.518,Neuston net,0.335
17.62,-64.97,Caribbean Sea,Atlantic Ocean,Ocean water,0.00216,pieces/m3,1991,11,0.111892805,28.365,35.437,Neuston net,0.335
17.62,-64.97,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,11,0.111892805,28.365,35.437,Neuston net,0.335
15.87,-63.85,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,11,0.08626703,27.668,35.472,Neuston net,0.335
15.87,-63.85,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,11,0.08626703,27.668,35.472,Neuston net,0.335
15.2,-63.7,Caribbean Sea,Atlantic Ocean,Ocean water,0.00432,pieces/m3,1991,11,0.17884351,27.524,35.625,Neuston net,0.335
15.2,-63.7,Caribbean Sea,Atlantic Ocean,Ocean water,0.00432,pieces/m3,1991,11,0.17884351,27.524,35.625,Neuston net,0.335
14.53,-63.27,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,12,0.14252368,27.813,35.411,Neuston net,0.335
14.53,-63.27,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,12,0.14252368,27.813,35.411,Neuston net,0.335
13.63,-62.7,Caribbean Sea,Atlantic Ocean,Ocean water,0.00216,pieces/m3,1991,12,0.16514842,28.9,35.239,Neuston net,0.335
13.63,-62.7,Caribbean Sea,Atlantic Ocean,Ocean water,0.00432,pieces/m3,1991,12,0.16514842,28.9,35.239,Neuston net,0.335
13.18,-62.07,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,12,0.15781319,29.548,35.407,Neuston net,0.335
13.18,-62.07,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,12,0.15781319,29.548,35.407,Neuston net,0.335
11.45,-64.6,Caribbean Sea,Atlantic Ocean,Ocean water,0.00432,pieces/m3,1991,12,0.13324039,28.009,35.301,Neuston net,0.335
11.45,-64.6,Caribbean Sea,Atlantic Ocean,Ocean water,0.00648,pieces/m3,1991,12,0.13324039,28.009,35.301,Neuston net,0.335
11.25,-66.87,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,12,0.095801875,28.033,35.508,Neuston net,0.335
11.25,-66.87,Caribbean Sea,Atlantic Ocean,Ocean water,0.00432,pieces/m3,1991,12,0.095801875,28.033,35.508,Neuston net,0.335
11.83,-68.02,Caribbean Sea,Atlantic Ocean,Ocean water,0.00432,pieces/m3,1991,12,0.23207973,28.919,36.008,Neuston net,0.335
11.83,-68.02,Caribbean Sea,Atlantic Ocean,Ocean water,0.00216,pieces/m3,1991,12,0.23207973,28.919,36.008,Neuston net,0.335
12.3,-68.83,Caribbean Sea,Atlantic Ocean,Ocean water,0.00432,pieces/m3,1991,12,0.2724151,28.518,35.944,Neuston net,0.335
12.3,-68.83,Caribbean Sea,Atlantic Ocean,Ocean water,0.00216,pieces/m3,1991,12,0.2724151,28.518,35.944,Neuston net,0.335
13.63,-70.97,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,12,0.42995462,28.818,35.814,Neuston net,0.335
13.63,-70.97,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,12,0.42995462,28.818,35.814,Neuston net,0.335
15.1,-73.75,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,12,0.1393126,29.207,35.725,Neuston net,0.335
15.1,-73.75,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,12,0.1393126,29.207,35.725,Neuston net,0.335
15.35,-74.3,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,12,0.13940229,29.221,35.76,Neuston net,0.335
15.35,-74.3,Caribbean Sea,Atlantic Ocean,Ocean water,0.00648,pieces/m3,1991,12,0.13940229,29.221,35.76,Neuston net,0.335
15.78,-75.5,Caribbean Sea,Atlantic Ocean,Ocean water,0.00216,pieces/m3,1991,12,0.19037856,28.867,35.719,Neuston net,0.335
15.78,-75.5,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,12,0.19037856,28.867,35.719,Neuston net,0.335
16.38,-76.63,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,12,0.23403633,29.058,35.784,Neuston net,0.335
16.38,-76.63,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,12,0.23403633,29.058,35.784,Neuston net,0.335
17.08,-78.18,Caribbean Sea,Atlantic Ocean,Ocean water,0.00432,pieces/m3,1991,12,0.0078102495,28.767,35.929,Neuston net,0.335
17.08,-78.18,Caribbean Sea,Atlantic Ocean,Ocean water,0.00216,pieces/m3,1991,12,0.0078102495,28.767,35.929,Neuston net,0.335
17.32,-78.5,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,12,0.031064449,28.899,35.992,Neuston net,0.335
17.32,-78.5,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,12,0.031064449,28.899,35.992,Neuston net,0.335
18.02,-79.13,Caribbean Sea,Atlantic Ocean,Ocean water,0.00216,pieces/m3,1991,12,0.14717676,29.031,35.986,Neuston net,0.335
18.02,-79.13,Caribbean Sea,Atlantic Ocean,Ocean water,0.00864,pieces/m3,1991,12,0.14717676,29.031,35.986,Neuston net,0.335
16.86,-85.95,Caribbean Sea,Atlantic Ocean,Ocean water,0.00648,pieces/m3,1991,12,0.2684772,28.201,35.321,Neuston net,0.335
16.86,-85.95,Caribbean Sea,Atlantic Ocean,Ocean water,0.00432,pieces/m3,1991,12,0.2684772,28.201,35.321,Neuston net,0.335
16.87,-86.72,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,12,0.021095023,28.51,35.292,Neuston net,0.335
16.87,-86.72,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1991,12,0.021095023,28.51,35.292,Neuston net,0.335
17.73,-86.53,Caribbean Sea,Atlantic Ocean,Ocean water,0.00432,pieces/m3,1991,12,0.27507272,28.169,35.386,Neuston net,0.335
17.73,-86.53,Caribbean Sea,Atlantic Ocean,Ocean water,0.0108,pieces/m3,1991,12,0.27507272,28.169,35.386,Neuston net,0.335
24.31,-82.12,Not Specified,Atlantic Ocean,Ocean water,0.00864,pieces/m3,1992,1,0.22968239,25.441,33.755,Neuston net,0.335
24.31,-82.12,Not Specified,Atlantic Ocean,Ocean water,0.00648,pieces/m3,1992,1,0.22968239,25.441,33.755,Neuston net,0.335
24.6,-80.62,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,1,0.8202853,26.825,36.036,Neuston net,0.335
24.6,-80.62,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,1,0.8202853,26.825,36.036,Neuston net,0.335
24.9,-79.67,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,1,0.7360007,27.048,35.232,Neuston net,0.335
24.9,-79.67,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,1,0.7360007,27.048,35.232,Neuston net,0.335
25.25,-79.83,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,1,1.0815456,27.302,35.841,Neuston net,0.335
25.25,-79.83,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,1,1.0815456,27.302,35.841,Neuston net,0.335
24.85,-75.45,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,1,0.020615527,26.398,36.171,Neuston net,0.335
26.12,-80.01,Not Specified,Atlantic Ocean,Ocean water,0.00216,pieces/m3,1992,2,1.0595471,27.36,36.053,Neuston net,0.335
26.35,-78.33,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,2,0.18984205,25.252,35.456,Neuston net,0.335
26.35,-78.33,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,2,0.18984205,25.252,35.456,Neuston net,0.335
26.2,-78.08,Not Specified,Atlantic Ocean,Ocean water,0.029688,pieces/m3,1992,2,0.20329536,25.232,35.391,Neuston net,0.335
26.2,-78.08,Not Specified,Atlantic Ocean,Ocean water,0.0162,pieces/m3,1992,2,0.20329536,25.232,35.391,Neuston net,0.335
26.3,-75.28,Not Specified,Atlantic Ocean,Ocean water,0.030236,pieces/m3,1992,2,0.08516455,25.431,36.689,Neuston net,0.335
26.3,-75.28,Not Specified,Atlantic Ocean,Ocean water,0.01296,pieces/m3,1992,2,0.08516455,25.431,36.689,Neuston net,0.335
26.73,-75.15,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,2,0.17884351,24.567,36.788,Neuston net,0.335
26.73,-75.15,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,2,0.17884351,24.567,36.788,Neuston net,0.335
26.2,-73.62,Not Specified,Atlantic Ocean,Ocean water,0.00288,pieces/m3,1992,2,0.19597194,23.955,36.888,Neuston net,0.335
26.2,-73.62,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,2,0.19597194,23.955,36.888,Neuston net,0.335
24.38,-72.43,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,2,0.18085355,26.276,36.703,Neuston net,0.335
23.48,-71.72,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,2,0.19455077,27.352,36.445,Neuston net,0.335
22.83,-71.55,Not Specified,Atlantic Ocean,Ocean water,0.0072,pieces/m3,1992,2,0.15332319,27.583,36.446,Neuston net,0.335
22.0,-71.25,Not Specified,Atlantic Ocean,Ocean water,0.0243,pieces/m3,1992,2,0.15285614,27.772,36.411,Neuston net,0.335
20.0,-70.8,Not Specified,Atlantic Ocean,Ocean water,0.007204,pieces/m3,1992,2,0.044384684,26.905,35.735,Neuston net,0.335
20.0,-70.8,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,2,0.044384684,26.905,35.735,Neuston net,0.335
20.37,-71.3,Not Specified,Atlantic Ocean,Ocean water,0.107992,pieces/m3,1992,2,0.2607259,26.965,35.761,Neuston net,0.335
20.37,-71.3,Not Specified,Atlantic Ocean,Ocean water,0.014388,pieces/m3,1992,2,0.2607259,26.965,35.761,Neuston net,0.335
20.22,-70.42,Not Specified,Atlantic Ocean,Ocean water,0.0096,pieces/m3,1992,2,0.14000358,27.324,35.791,Neuston net,0.335
20.22,-70.42,Not Specified,Atlantic Ocean,Ocean water,0.0135,pieces/m3,1992,2,0.14000358,27.324,35.791,Neuston net,0.335
18.15,-74.89,Caribbean Sea,Atlantic Ocean,Ocean water,0.0036,pieces/m3,1992,3,0.44861233,27.381,35.561,Neuston net,0.335
18.15,-74.89,Caribbean Sea,Atlantic Ocean,Ocean water,0.00216,pieces/m3,1992,3,0.44861233,27.381,35.561,Neuston net,0.335
16.25,-76.18,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,3,0.1506154,28.955,35.729,Neuston net,0.335
16.25,-76.18,Caribbean Sea,Atlantic Ocean,Ocean water,0.0024,pieces/m3,1992,3,0.1506154,28.955,35.729,Neuston net,0.335
15.63,-76.2,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,3,0.31214422,29.057,35.715,Neuston net,0.335
15.63,-76.2,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,3,0.31214422,29.057,35.715,Neuston net,0.335
16.37,-76.65,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,3,0.21284032,29.069,35.776,Neuston net,0.335
16.37,-76.65,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,3,0.21284032,29.069,35.776,Neuston net,0.335
17.23,-77.18,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,3,0.18528357,28.674,35.862,Neuston net,0.335
17.23,-77.18,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,3,0.18528357,28.674,35.862,Neuston net,0.335
17.85,-77.68,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,3,0.045793016,28.559,35.829,Neuston net,0.335
17.85,-77.68,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,3,0.045793016,28.559,35.829,Neuston net,0.335
17.17,-78.28,Caribbean Sea,Atlantic Ocean,Ocean water,0.0036,pieces/m3,1992,3,0.023430748,28.83,35.96,Neuston net,0.335
17.17,-78.28,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,3,0.023430748,28.83,35.96,Neuston net,0.335
17.32,-78.7,Caribbean Sea,Atlantic Ocean,Ocean water,0.043196,pieces/m3,1992,3,0.07502666,29.172,35.942,Neuston net,0.335
17.32,-78.7,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,3,0.07502666,29.172,35.942,Neuston net,0.335
17.5,-79.28,Caribbean Sea,Atlantic Ocean,Ocean water,0.0216,pieces/m3,1992,3,0.15182227,29.325,35.908,Neuston net,0.335
17.5,-79.28,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,3,0.15182227,29.325,35.908,Neuston net,0.335
17.28,-79.45,Caribbean Sea,Atlantic Ocean,Ocean water,0.00508,pieces/m3,1992,3,0.1494055,29.283,35.898,Neuston net,0.335
17.28,-79.45,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,3,0.1494055,29.283,35.898,Neuston net,0.335
17.17,-80.02,Caribbean Sea,Atlantic Ocean,Ocean water,0.016696,pieces/m3,1992,3,0.108747415,29.34,35.997,Neuston net,0.335
17.17,-80.02,Caribbean Sea,Atlantic Ocean,Ocean water,0.018892,pieces/m3,1992,3,0.108747415,29.34,35.997,Neuston net,0.335
16.98,-80.38,Caribbean Sea,Atlantic Ocean,Ocean water,0.001964,pieces/m3,1992,3,0.19602296,29.186,35.93,Neuston net,0.335
16.98,-80.38,Caribbean Sea,Atlantic Ocean,Ocean water,0.00864,pieces/m3,1992,3,0.19602296,29.186,35.93,Neuston net,0.335
16.24,-81.2,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,3,0.3176303,28.509,35.697,Neuston net,0.335
16.24,-81.2,Caribbean Sea,Atlantic Ocean,Ocean water,0.003084,pieces/m3,1992,3,0.3176303,28.509,35.697,Neuston net,0.335
24.21,-84.02,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,3,1.3209229,25.821,36.089,Neuston net,0.335
24.21,-84.02,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0054,pieces/m3,1992,3,1.3209229,25.821,36.089,Neuston net,0.335
24.73,-83.47,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,3,0.13980702,24.722,34.867,Neuston net,0.335
24.73,-83.47,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,3,0.13980702,24.722,34.867,Neuston net,0.335
26.12,-78.53,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,4,0.13905394,25.708,35.451,Neuston net,0.335
26.12,-78.53,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,4,0.13905394,25.708,35.451,Neuston net,0.335
26.32,-78.17,Not Specified,Atlantic Ocean,Ocean water,0.00864,pieces/m3,1992,4,0.22594248,25.348,35.476,Neuston net,0.335
26.32,-78.17,Not Specified,Atlantic Ocean,Ocean water,0.00864,pieces/m3,1992,4,0.22594248,25.348,35.476,Neuston net,0.335
25.92,-77.53,Not Specified,Atlantic Ocean,Ocean water,0.00432,pieces/m3,1992,4,0.24607722,25.543,35.68,Neuston net,0.335
25.92,-77.53,Not Specified,Atlantic Ocean,Ocean water,0.00864,pieces/m3,1992,4,0.24607722,25.543,35.68,Neuston net,0.335
25.93,-76.72,Not Specified,Atlantic Ocean,Ocean water,0.01944,pieces/m3,1992,4,0.178362,26.595,36.233,Neuston net,0.335
25.93,-76.72,Not Specified,Atlantic Ocean,Ocean water,0.01296,pieces/m3,1992,4,0.178362,26.595,36.233,Neuston net,0.335
25.78,-76.62,Not Specified,Atlantic Ocean,Ocean water,0.0108,pieces/m3,1992,4,0.14052047,26.556,36.258,Neuston net,0.335
25.78,-76.62,Not Specified,Atlantic Ocean,Ocean water,0.01512,pieces/m3,1992,4,0.14052047,26.556,36.258,Neuston net,0.335
24.82,-75.98,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,4,0.055542774,26.64,36.034,Neuston net,0.335
24.82,-75.98,Not Specified,Atlantic Ocean,Ocean water,0.0,pieces/m3,1992,4,0.055542774,26.64,36.034,Neuston net,0.335
24.13,-76.12,Not Specified,Atlantic Ocean,Ocean water,0.01728,pieces/m3,1992,4,0.105004765,26.319,35.966,Neuston net,0.335
24.13,-76.12,Not Specified,Atlantic Ocean,Ocean water,0.00864,pieces/m3,1992,4,0.105004765,26.319,35.966,Neuston net,0.335
